slew_ps\cload_fF,1e-15,5e-15,1e-14,2.5e-14,5e-14
20.0,18.10465,34.51896,54.433879999999995,113.5466,211.7524
50.0,23.2614,39.70026,59.710739999999994,118.9921,217.2905
100.0,28.842200000000002,49.07757,68.94816,128.22920000000002,226.5897
200.0,35.00986,62.64469,87.64384,147.2011,245.43189999999998
500.00000000000006,44.034580000000005,83.70599,120.9702,202.7691,303.5537
