slew_ps\cload_fF,1e-15,5e-15,1e-14,2.5e-14,5e-14
20.0,30.65566,56.98205,89.09569,184.79590000000002,344.01
50.0,37.629619999999996,64.38351,96.74861999999999,192.6862,352.0002
100.0,50.26919,77.07749000000001,109.649,205.8674,365.32259999999997
200.0,71.14520999999999,103.2867,135.8753,232.3551,392.0112
500.00000000000006,112.39460000000001,166.8814,212.7305,312.62120000000004,472.4092
