slew_ps\cload_fF,1e-15,5e-15,1e-14,2.5e-14,5e-14
20.0,22.99975,43.17808,67.6712,140.4926,261.55449999999996
50.0,29.01289,49.366189999999996,74.05906999999999,147.10649999999998,268.27250000000004
100.0,38.40672,60.2215,84.9654,158.20260000000002,279.49350000000004
200.0,50.46664,80.84134,107.4565,180.6459,302.0394
500.00000000000006,70.37681,118.8044,161.2287,249.45780000000002,370.4016
